Date,SalesRepID,SalesRep,SalesRepPhone,SalesRepBranch,SalesRepEmail,ProductID,Product,CustomerID,Customer,CustomerRegion,Units,UnitPrice,TotalRevenue
16/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,2,45.9,91.8
16/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR009,Spaghetti,C003,Holmes View Plc,Europe,6,120,720
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,20,436,8720
16/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,2,45.9,91.8
16/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,3,68.85,206.55
16/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,4,79.8,319.2
16/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR007,Five Alive,C008,Bunkmates LLC,Australia,1,22.95,22.95
16/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,45.9,91.8
16/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,4,79.8,319.2
16/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,2,39.9,79.8
16/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,3,68.85,206.55
16/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR005,Milo,C002,Sterling Homes Pty,United States,2,159.9,319.8
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C003,Holmes View Plc,Europe,3,57,171
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR005,Milo,C004,Nested Shelters,Europe,24,1822.8,43747.2
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,1,21.95,21.95
16/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR008,Power Oil,C006,Jameson & Sons,Australia,1,25,25
16/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,2,37.9,75.8
16/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR004,Corn Flakes,C008,Bunkmates LLC,Australia,2,58,116
16/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,2,45,90
16/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,3,59.85,179.55
16/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,1,33,33
16/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR010,Noodles,C002,Sterling Homes Pty,United States,3,70.5,211.5
16/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,2,45.9,91.8
16/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,45.9,91.8
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,2,46,92
16/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR008,Power Oil,C006,Jameson & Sons,Australia,3,72,216
16/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,2,66,132
16/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,2,47,94
16/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR010,Noodles,C002,Sterling Homes Pty,United States,1,22.5,22.5
16/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR004,Corn Flakes,C003,Holmes View Plc,Europe,3,90,270
16/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,45.9,91.8
16/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR011,Biscuits,C005,Prime Waters Ltd,United States,2,53,106
16/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR010,Noodles,C006,Jameson & Sons,Australia,2,45,90
16/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR005,Milo,C007,Art House Publications,MEA,1,79.95,79.95
16/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR001,Rice,C008,Bunkmates LLC,Australia,2,39.9,79.8
16/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,2,45.9,91.8
16/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,3,69,207
16/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR003,Wheat,C001,White Rock Ltd,MEA,3,75,225
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,2,43.9,87.8
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C002,Sterling Homes Pty,United States,2,46,92
16/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR003,Wheat,C003,Holmes View Plc,Europe,22,501.6,11035.2
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR011,Biscuits,C004,Nested Shelters,Europe,25,653.25,16331.25
16/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,2,46,92
16/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,3,68.85,206.55
16/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR009,Spaghetti,C007,Art House Publications,MEA,13,259.35,3371.55
16/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR001,Rice,C008,Bunkmates LLC,Australia,4,79.8,319.2
16/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,1,22.95,22.95
16/11/2020,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR005,Milo,C005,Prime Waters Ltd,United States,2,159.9,319.8
16/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,3,68.85,206.55
16/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,1,22.95,22.95
16/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR010,Noodles,C003,Holmes View Plc,Europe,2,47,94
16/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,2,42,84
16/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,1,33,33
16/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR009,Spaghetti,C006,Jameson & Sons,Australia,2,40,80
17/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,1,22.95,22.95
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,3,68.85,206.55
17/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,3,59.85,179.55
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,1,21.95,21.95
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,3,70.5,211.5
17/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,7,168,1176
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,4,132,528
17/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,3,68.85,206.55
17/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR005,Milo,C008,Bunkmates LLC,Australia,1,79.95,79.95
17/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,4,96,384
17/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,8,200,1600
17/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR003,Wheat,C001,White Rock Ltd,MEA,2,48,96
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C001,White Rock Ltd,MEA,2,50,100
17/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,1,22.95,22.95
17/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,2,66,132
17/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,3,68.85,206.55
17/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,2,50,100
17/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,2,66,132
17/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR009,Spaghetti,C007,Art House Publications,MEA,2,38,76
17/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR007,Five Alive,C008,Bunkmates LLC,Australia,2,43.9,87.8
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,2,39.9,79.8
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR004,Corn Flakes,C005,Prime Waters Ltd,United States,3,87,261
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,1,23.5,23.5
17/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR003,Wheat,C002,Sterling Homes Pty,United States,3,72,216
17/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR004,Corn Flakes,C003,Holmes View Plc,Europe,2,60,120
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,3,70.5,211.5
17/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,3,72,216
17/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR009,Spaghetti,C006,Jameson & Sons,Australia,3,63,189
17/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,1,22.95,22.95
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,3,59.85,179.55
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C002,Sterling Homes Pty,United States,24,535.92,12862.08
17/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,1,33,33
17/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
17/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,2,42,84
17/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,2,68,136
17/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,2,45.9,91.8
17/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR008,Power Oil,C008,Bunkmates LLC,Australia,1,24,24
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,3,68.85,206.55
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,1,21.95,21.95
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR004,Corn Flakes,C001,White Rock Ltd,MEA,2,58,116
17/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,2,45.9,91.8
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,2,39.9,79.8
17/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,2,45.9,91.8
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR003,Wheat,C004,Nested Shelters,Europe,25,593.75,14843.75
17/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,7,140,980
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,4,91.8,367.2
17/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,1,22.95,22.95
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C008,Bunkmates LLC,Australia,3,102,306
17/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,1,19.95,19.95
17/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,1,32,32
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,2,64,128
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR004,Corn Flakes,C002,Sterling Homes Pty,United States,3,84,252
17/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,3,59.85,179.55
17/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR012,Onga,C004,Nested Shelters,Europe,15,256.5,3847.5
17/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,2,45.9,91.8
17/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR003,Wheat,C006,Jameson & Sons,Australia,3,75,225
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,3,59.85,179.55
18/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,1,19.95,19.95
18/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,2,45.9,91.8
18/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,2,64,128
18/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,2,66,132
18/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,9,179.55,1615.95
18/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,2,66,132
18/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,3,99,297
18/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C008,Bunkmates LLC,Australia,3,59.85,179.55
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,3,72,216
18/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,2,43.9,87.8
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,24,523.2,12556.8
18/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,2,68,136
18/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,1,19.95,19.95
18/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR010,Noodles,C003,Holmes View Plc,Europe,2,47,94
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,2,43.9,87.8
18/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,2,37.9,75.8
18/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR008,Power Oil,C007,Art House Publications,MEA,3,75,225
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C008,Bunkmates LLC,Australia,3,59.85,179.55
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,3,59.85,179.55
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,2,39.9,79.8
18/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,1,22.95,22.95
18/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,3,99,297
18/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR009,Spaghetti,C003,Holmes View Plc,Europe,3,60,180
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,13,259.35,3371.55
18/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,2,40,80
18/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,2,43.9,87.8
18/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,2,45.9,91.8
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR008,Power Oil,C001,White Rock Ltd,MEA,2,48,96
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C002,Sterling Homes Pty,United States,3,70.5,211.5
18/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,2,39.9,79.8
18/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,3,60,180
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,1,25,25
18/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,3,68.85,206.55
18/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C007,Art House Publications,MEA,1,23,23
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR003,Wheat,C008,Bunkmates LLC,Australia,3,75,225
18/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR005,Milo,C004,Nested Shelters,Europe,2,159.9,319.8
18/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,1,33,33
18/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,2,45.9,91.8
18/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR009,Spaghetti,C001,White Rock Ltd,MEA,2,40,80
18/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,3,59.85,179.55
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR008,Power Oil,C003,Holmes View Plc,Europe,4,96,384
18/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,4,120,480
18/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,2,47,94
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,3,68.85,206.55
18/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,3,99,297
18/11/2020,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR006,Milk,C008,Bunkmates LLC,Australia,2,45.9,91.8
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
18/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,2,45.9,91.8
18/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,2,39.9,79.8
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR003,Wheat,C002,Sterling Homes Pty,United States,2,48,96
18/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,2,66,132
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,3,60,180
18/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,3,102,306
18/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,2,43.9,87.8
18/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,23,721.05,16584.15
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,2,39.9,79.8
18/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,2,66,132
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,2,45.9,91.8
18/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,1,19,19
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,25,521.25,13031.25
18/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,2,64,128
18/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR008,Power Oil,C007,Art House Publications,MEA,1,25,25
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C008,Bunkmates LLC,Australia,2,45.9,91.8
18/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,2,45.9,91.8
18/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR012,Onga,C005,Prime Waters Ltd,United States,3,54,162
18/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,1,33,33
